#Compiled by SeeTweet 2.1.7b.
#Search performed at 2013-10-13 14:56
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: y'all
source,city,state,lat,long,uid,tid,center,incl
knowncity,las vegas,unk,36.18,-115.14,131920028,389467118405578752,3,0
citystate,watts,ca,33.940571,-118.2428503,1905055435,389467089158680577,3,0
knowncity,san francisco,unk,37.77,-122.42,120828505,389467012574896129,3,0
citystate,anaheim,ca,33.8352932,-117.9145036,240128473,389466894895685632,3,0
citystate,novato,ca,38.1074199,-122.5697032,43989162,389466690297139200,3,0
knowncity,los angeles,unk,34.05,-118.25,799609574,389466596168564736,3,0
knowncity,los angeles,unk,34.05,-118.25,853637172,389466536294887424,3,0
citystate,modesto,ca,37.6390972,-120.9968782,603894995,389466530821337088,3,0
geo,unk,unk,34.13344651,-117.47336528,293296013,389466285752340480,3,0
knowncity,los angeles,unk,34.05,-118.25,21629706,389466231235149824,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,1355615520,389466219582984192,3,0
citystate,fresno,ca,36.7477272,-119.7723661,351277701,389466139996073985,3,0
geo,unk,unk,34.02040311,-118.20950388,228523446,389466081594597376,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389466006436859906,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,27277390,389465902472642560,3,0
geo,unk,unk,37.12212975,-121.65395591,1468333482,389465870134558720,3,0
knowncity,las vegas,unk,36.18,-115.14,284242482,389465796453212160,3,0
citystate,san jose,ca,37.3393857,-121.8949555,185508889,389465748973690880,3,0
knowncity,la,unk,34.05,-118.25,255583284,389465682921803776,3,0
geo,unk,unk,34.00993594,-118.34580318,19562060,389465575585353728,3,0
citystate,baldwin park,ca,34.0852868,-117.9608978,170443715,389465552273424384,3,0
citystate,oakland,ca,37.8043722,-122.2708026,328699574,389465545256366080,3,0
knowncity,los angeles,unk,34.05,-118.25,38489638,389465440331653120,3,0
knowncity,la,unk,34.05,-118.25,446754022,389465410799554560,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,207309130,389465224186589185,3,0
knowncity,los angeles,unk,34.05,-118.25,260446294,389465203517054976,3,0
knowncity,la,unk,34.05,-118.25,246109138,389465165005344769,3,0
knowncity,los angeles,unk,34.05,-118.25,1924098336,389465095941550080,3,0
citystate,hollywood,ca,34.0983425,-118.3267434,28556289,389465011690549248,3,0
knowncity,los angeles,unk,34.05,-118.25,350768986,389464880907960320,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,106475899,389464801925013504,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,881427024,389464764209840128,3,0
citystate,compton,ca,33.8958492,-118.2200712,724012638,389464681040973824,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,255722907,389464636539432961,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,24853215,389464598241230848,3,0
geo,unk,unk,36.03819653,-115.30072309,318895506,389464431614111744,3,0
knowncity,riverside,unk,33.95,-117.4,265518186,389464370935119872,3,0
citystate,long beach,ca,33.7669623,-118.1892348,301783076,389464155033317376,3,0
citystate,napa,ca,38.2971367,-122.2855293,66192271,389464060233654272,3,0
geo,unk,unk,37.31566844,-121.97921504,1563982422,389463903064715264,3,0
citystate,las vegas,nv,36.1749705,-115.137223,1117197632,389463778812633088,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,155950854,389463758096982016,3,0
citystate,las vegas,nv,36.1749705,-115.137223,67031789,389463735586148352,3,0
knowncity,la,unk,34.05,-118.25,387968900,389463690602225664,3,0
geo,unk,unk,36.80222136,-119.69915628,232799650,389463535698186240,3,0
citystate,las vegas,nv,36.1749705,-115.137223,285192425,389463528718868480,3,0
citystate,las vegas,nv,36.1749705,-115.137223,76938029,389463393272213504,3,0
geo,unk,unk,34.14484547,-118.02359272,83765020,389463245561405441,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,232119454,389462988953878529,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,418407493,389462900726706177,3,0
geo,unk,unk,43.6073845,-116.20834272,169160965,389462857617666049,3,0
knowncity,los angeles,unk,34.05,-118.25,395099266,389462772079030274,3,0
knowncity,las vegas,unk,36.18,-115.14,1317445754,389462768161529856,3,0
knowncity,las vegas,unk,36.18,-115.14,321800063,389462701711183872,3,0
citystate,fremont,ca,38.6765706,-121.6349597,14605318,389462550636531712,3,0
citystate,westside,ca,36.4005066,-120.1390355,362284048,389462522417250304,3,0
geo,unk,unk,36.75380198,-114.38748071,1873812084,389462513932193792,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389462306729369600,3,0
citystate,watts,ca,33.940571,-118.2428503,131901273,389462005683191808,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,127595243,389461786040487937,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389461758907129856,3,0
knowncity,la,unk,34.05,-118.25,237517782,389461748559785984,3,0
citystate,stockton,ca,32.713385,-117.123087,178680776,389461524948860929,3,0
knowncity,los angeles,unk,34.05,-118.25,1656889082,389461506141614080,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389461414147915778,3,0
geo,unk,unk,36.16930665,-115.03664341,24313671,389461412692520960,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,36226086,389461346603249664,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,37485535,389461243498860544,3,0
citystate,roseburg,or,43.216505,-123.3417381,617817606,389461155065757696,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,898126688,389460955282685952,3,0
geo,unk,unk,38.68490197,-121.18203265,529998195,389460917412319233,3,0
citystate,walnut creek,ca,37.9063131,-122.064963,20009351,389460831231942656,3,0
citystate,las vegas,nv,36.1749705,-115.137223,212821750,389460758414626816,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,23658449,389460475668230144,3,0
geo,unk,unk,37.33037027,-121.79845736,147615852,389460454117883905,3,0
knowncity,la,unk,34.05,-118.25,36271842,389460445188218880,3,0
geo,unk,unk,36.81316249,-119.73196055,69483027,389460425449820160,3,0
knowncity,la,unk,34.05,-118.25,192035724,389460089104371712,3,0
geo,unk,unk,37.75972173,-122.1791344,258456299,389460060365012993,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,157384937,389459978480009216,3,0
geo,unk,unk,37.79340152,-122.3969675,138180707,389459818559205378,3,0
ut,unk,unk,34.667311,-118.174603,25854846,389459729124048896,3,0
citystate,oakland,ca,37.8043722,-122.2708026,434390559,389459499347480576,3,0
knowncity,san francisco,unk,37.77,-122.42,20261503,389459409182547969,3,0
citystate,riverside,ca,40.863741,-123.9706144,393356582,389459269466091520,3,0
knowncity,san francisco,unk,37.77,-122.42,91663185,389459196103507968,3,0
knowncity,san francisco,unk,37.77,-122.42,353787114,389458958814941184,3,0
knowncity,san francisco,unk,37.77,-122.42,20261503,389458656372080640,3,0
