#Compiled by SeeTweet 2.1.7b.
#Search performed at 2013-10-14 15:28
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: y'all
source,city,state,lat,long,uid,tid,center,incl
geo,unk,unk,49.28026034,-123.13768941,166376898,389633994414759936,2,0
geo,unk,unk,47.91839848,-122.25845064,178215066,389633890832248832,2,0
citystate,bothell,wa,47.7623204,-122.2054035,399104807,389633786842853376,2,0
knowncity,san diego,unk,32.72,-117.17,98614875,389633721927618561,2,0
citystate,seattle,wa,47.6062095,-122.3320708,1497189158,389633600406036480,2,0
citystate,murrieta,ca,33.5539143,-117.2139232,372010538,389633590054486017,2,0
citystate,cheney,wa,47.4873895,-117.5757622,331815952,389633433044938752,2,0
citystate,seattle,wa,47.6062095,-122.3320708,17006716,389632630393544704,2,0
citystate,everett,wa,47.9789848,-122.2020794,1631992454,389632505894014976,2,0
geo,unk,unk,32.718767,-117.1320337,590670949,389632374390026240,2,0
citystate,chehalis,wa,46.6620478,-122.9640175,79568788,389632024308228096,2,0
citystate,yakima,wa,46.6020711,-120.5058987,28946368,389631750336290817,2,0
citystate,murrieta,ca,33.5539143,-117.2139232,372010538,389631081231556608,2,0
geo,unk,unk,33.63369223,-117.80052782,1559057916,389630949060661248,2,0
knowncity,san diego,unk,32.72,-117.17,747106165,389630696437727233,2,0
citystate,grandview,wa,46.2509653,-119.9017049,421453842,389630536668282881,2,0
geo,unk,unk,33.67471898,-117.7844769,190865796,389629961255915521,2,0
citystate,portland,or,45.5234515,-122.6762071,1031545297,389629906587373568,2,0
knowncity,san diego,unk,32.72,-117.17,58900377,389629570996908032,2,0
citystate,portland,or,45.5234515,-122.6762071,1031545297,389629040987889664,2,0
geo,unk,unk,46.8721202,-96.8081126,495032998,389628872355901441,2,0
geo,unk,unk,47.49026097,-122.30581952,582995878,389628613756076032,2,0
knowncity,santa ana,unk,33.74,-117.88,147250545,389628583817134080,2,0
citystate,lynnwood,wa,47.8209301,-122.3151313,109570740,389628549469974528,2,0
geo,unk,unk,47.34978387,-122.15597593,1955232151,389628520097255424,2,0
geo,unk,unk,45.4445165,-122.741534,818409145,389628479198593024,2,0
knowncity,san diego,unk,32.72,-117.17,199491307,389628159701684224,2,0
citystate,portland,or,45.5234515,-122.6762071,1031545297,389628114038296577,2,0
citystate,portland,or,45.5234515,-122.6762071,1549249728,389627838275391488,2,0
citystate,kent,wa,47.3809335,-122.2348431,269031819,389627795862605824,2,0
geo,unk,unk,46.88523021,-114.03443495,138265765,389627447173324801,2,0
citystate,bellevue,wa,47.610377,-122.2006786,22941889,389626874164682752,2,0
knowncity,san diego,unk,32.72,-117.17,163546163,389626584732139522,2,0
geo,unk,unk,49.6858298,-124.9092098,24646108,389626545381183488,2,0
citystate,seattle,wa,47.6062095,-122.3320708,293859125,389626035299299328,2,0
geo,unk,unk,47.74213413,-116.84366399,629564712,389625866491146240,2,0
geo,unk,unk,47.46683619,-122.28085625,355885836,389625747934941184,2,0
citystate,snohomish,wa,47.9128756,-122.0981848,17570751,389625716439932929,2,0
geo,unk,unk,45.02485687,-93.10690882,27941179,389625631832416256,2,0
citystate,seattle,wa,47.6062095,-122.3320708,233446741,389625118533500928,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,28055087,389624596799832065,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1918452234,389624591720513536,2,0
citystate,san diego,ca,32.7153292,-117.1572551,393734307,389623461246554113,2,0
citystate,portland,or,45.5234515,-122.6762071,48390222,389623344183533568,2,0
geo,unk,unk,47.41528849,-122.17909002,445875839,389623134464143360,2,0
citystate,hermiston,or,45.8404101,-119.2894605,707985240,389623089484427265,2,0
citystate,seattle,wa,47.6062095,-122.3320708,36527148,389623081997582336,2,0
citystate,menifee,ca,33.728354,-117.1464209,170933383,389622863663087616,2,0
citystate,seattle,wa,47.6062095,-122.3320708,412014013,389622767290556416,2,0
geo,unk,unk,48.4261134,-123.53447872,70737014,389622713406353408,2,0
citystate,sherwood,or,45.3565074,-122.840098,1251032244,389622265114923010,2,0
citystate,bonney lake,wa,47.1770457,-122.1865056,37468384,389621914735374336,2,0
citystate,seattle,wa,47.6062095,-122.3320708,412014013,389621849451024384,2,0
citystate,portland,or,45.5234515,-122.6762071,257084571,389621745453244416,2,0
geo,unk,unk,32.71373285,-117.00592341,233106230,389621720719446016,2,0
citystate,seattle,wa,47.6062095,-122.3320708,133102626,389621158204567552,2,0
citystate,seattle,wa,47.6062095,-122.3320708,967776878,389621112528580610,2,0
citystate,portland,or,45.5234515,-122.6762071,40828489,389620692028637184,2,0
citystate,spokane,wa,47.6587803,-117.4260466,252826903,389620455415373824,2,0
citystate,newport beach,ca,33.6189101,-117.9289469,284914640,389620214226112512,2,0
geo,unk,unk,45.55968516,-122.60809343,724497506,389620077630193664,2,0
citystate,white swan,wa,46.3829037,-120.7311801,202894931,389619410127708161,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,91863856,389619404163403776,2,0
geo,unk,unk,32.56792134,-117.08638761,272118981,389619328661729280,2,0
citystate,torrance,ca,33.8358492,-118.3406288,98565770,389880514481381377,3,1
knowncity,la,unk,34.05,-118.25,149381330,389880127904944129,3,1
geo,unk,unk,37.33593094,-121.88364351,174042690,389879918873436161,3,1
knowncity,las vegas,unk,36.18,-115.14,15487758,389879887072223232,3,1
citystate,stanton,ca,33.8025155,-117.9931165,103467457,389879869196095489,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,911909497,389879774748741632,3,1
citystate,vacaville,ca,38.3565773,-121.9877444,102577234,389879760383270912,3,1
knowncity,lincoln county,unk,40.81,-96.68,371601919,389879687562153984,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,967916462,389879613775958016,3,1
geo,unk,unk,37.78523468,-122.41976766,20087830,389879479398461440,3,1
citystate,west hollywood,ca,34.0900091,-118.3617443,55343120,389879425975595008,3,1
knowncity,los angeles,unk,34.05,-118.25,1665620256,389879272334032896,3,1
knowncity,la,unk,34.05,-118.25,1275914840,389879181682565120,3,1
knowncity,las vegas,unk,36.18,-115.14,16356518,389879068948041728,3,1
citystate,compton,ca,33.8958492,-118.2200712,242338399,389879058831405056,3,1
citystate,vallejo,ca,38.1040864,-122.2566367,161789800,389879013771968512,3,1
knowncity,long beach,unk,33.8,-118.16,168314571,389879011142156288,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,368735686,389878714088955904,3,1
citystate,hughson,ca,37.5968764,-120.8660408,840749502,389878623471009792,3,1
knowncity,los angeles,unk,34.05,-118.25,15933655,389878621667885056,3,1
knowncity,la,unk,34.05,-118.25,1251927884,389878542739046400,3,1
knowncity,la,unk,34.05,-118.25,77095398,389878194775400449,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,910537628,389878103700295681,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,19775580,389878097215885312,3,1
citystate,ontario,ca,34.0633443,-117.6508876,131951394,389878041981108224,3,1
citystate,santa barbara,ca,34.4208305,-119.6981901,156404110,389877999899656192,3,1
knowncity,los angeles,unk,34.05,-118.25,17291272,389877978051514368,3,1
knowncity,los angeles,unk,34.05,-118.25,23286831,389877793271463936,3,1
citystate,riverbank,ca,37.7360396,-120.9354895,218633561,389877788292833280,3,1
knowncity,los angeles,unk,34.05,-118.25,1434539059,389877786489266176,3,1
citystate,compton,ca,33.8958492,-118.2200712,242338399,389877699331641344,3,1
citystate,malibu,ca,34.0050079,-118.8100893,942510434,389877566301282304,3,1
knowncity,los angeles,unk,34.05,-118.25,35496943,389877519471489024,3,1
citystate,concord,ca,37.9779777,-122.0310733,384670815,389877497178759168,3,1
citystate,fresno,ca,36.7477272,-119.7723661,35674646,389877399870914560,3,1
geo,unk,unk,34.08013613,-117.73871186,574132173,389877332359385088,3,1
knowncity,los angeles,unk,34.05,-118.25,60005301,389877302244294656,3,1
citystate,compton,ca,33.8958492,-118.2200712,242338399,389877291259416576,3,1
knowncity,sacramento,unk,38.56,-121.47,589751294,389877258791297024,3,1
citystate,compton,ca,33.8958492,-118.2200712,242338399,389876834684264448,3,1
knowncity,las vegas,unk,36.18,-115.14,415008989,389876625128423424,3,1
citystate,pasadena,ca,34.1477849,-118.1445155,185700855,389876335880830976,3,1
knowncity,long beach,unk,33.8,-118.16,619530191,389876329492905985,3,1
knowncity,la,unk,34.05,-118.25,27602031,389876315203305473,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,911909497,389876208051056640,3,1
ut,unk,unk,34.191428,-118.486618,18888713,389876108998352896,3,1
knowncity,bakersfield,unk,35.37,-119.02,441423548,389876064991731712,3,1
knowncity,los angeles,unk,34.05,-118.25,23286831,389875976714211328,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,320028547,389875914164543488,3,1
knowncity,la,unk,34.05,-118.25,554799354,389875651819216897,3,1
knowncity,la,unk,34.05,-118.25,124374907,389875615060340737,3,1
geo,unk,unk,36.18904401,-115.26578506,98424110,389875380821049345,3,1
knowncity,la,unk,34.05,-118.25,554799354,389875339591053312,3,1
citystate,elko,nv,40.8324211,-115.7631232,739353888,389875222070837248,3,1
knowncity,la,unk,34.05,-118.25,459984320,389875084070252544,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,34169223,389874842558025728,3,1
geo,unk,unk,37.75279965,-120.89136885,20213734,389874696247709696,3,1
ut,unk,unk,37.793488,-122.399994,17098190,389874575023951872,3,1
geo,unk,unk,36.0587595,-115.1223792,548171896,389874574244212736,3,1
citystate,palmdale,ca,34.5794343,-118.1164613,203388441,389874565695799296,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,25518162,389874511761244161,3,1
knowncity,los angeles,unk,34.05,-118.25,61356858,389874111377186816,3,0
geo,unk,unk,36.03811927,-115.30040327,318895506,389873843067559936,3,0
knowncity,las vegas,unk,36.18,-115.14,497453941,389873811882913792,3,0
citystate,palmdale,ca,34.5794343,-118.1164613,378691214,389873689610551296,3,0
citystate,yoncalla,or,43.5984531,-123.2834167,337366770,389873317747752960,3,0
geo,unk,unk,36.03798611,-115.30051889,318895506,389873302711177216,3,0
ut,unk,unk,34.047796,-118.2502,46229441,389873205856317440,3,0
citystate,camarillo,ca,34.2163937,-119.0376023,598880763,389873124235571200,3,0
geo,unk,unk,34.19805991,-117.34875587,1584800918,389873024289480704,3,0
citystate,oxnard,ca,34.1975048,-119.1770516,1873239901,389872975518109696,3,0
knowncity,los angeles,unk,34.05,-118.25,255617720,389872920337858561,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,24891854,389872807364276224,3,0
knowncity,las vegas,unk,36.18,-115.14,41952855,389872789647556608,3,0
citystate,hawthorne,ca,33.9164032,-118.3525748,507042279,389872713658941440,3,0
geo,unk,unk,37.51586567,-122.34189307,18806590,389872546243706880,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1726525711,389872515259969536,3,0
citystate,hollister,ca,36.8524545,-121.4016021,50021484,389872434838372353,3,0
knowncity,los angeles,unk,34.05,-118.25,23286831,389872377414160384,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,967916462,389872308866670592,3,0
geo,unk,unk,34.07585263,-117.56252667,1499600432,389872287681241088,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,227158501,389872068721790977,3,0
knowncity,los angeles,unk,34.05,-118.25,1952289751,389871753553387520,3,0
knowncity,san francisco,unk,37.77,-122.42,22819540,389871621613174785,3,0
citystate,hollywood,ca,34.0983425,-118.3267434,73827582,389871501018546176,3,0
citystate,las vegas,nv,36.1749705,-115.137223,307131203,389871494182236160,3,0
citystate,boise,id,43.6135002,-116.2034505,110885664,389871281501659136,3,0
citystate,oakland,ca,37.8043722,-122.2708026,1200146114,389871152161497088,3,0
citystate,berkeley,ca,37.8715926,-122.272747,25466430,389871078480158720,3,0
knowncity,los angeles,unk,34.05,-118.25,72160645,389870817502191616,3,0
geo,unk,unk,36.29323677,-115.30063743,636585120,389870776788062210,3,0
knowncity,la,unk,34.05,-118.25,380054535,389870773709451264,3,0
citystate,rialto,ca,34.1064001,-117.3703235,62637546,389870693543714816,3,0
knowncity,la,unk,34.05,-118.25,183041699,389870531207393280,3,0
knowncity,los angeles,unk,34.05,-118.25,266476672,389870457400201216,3,0
geo,unk,unk,34.25998877,-118.29804593,486207644,389870331155853312,3,0
knowncity,los angeles,unk,34.05,-118.25,23286831,389870169750634496,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,234287365,389870151316697089,3,0
citystate,roseville,ca,32.7281061,-117.2322583,45778071,389870050758258689,3,0
geo,unk,unk,34.16153829,-118.78517839,419365728,389869908873334784,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,38802447,389869847170916352,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,232580623,389869834051530753,3,0
citystate,san jose,ca,37.3393857,-121.8949555,312264015,389869808805629952,3,0
citystate,palmdale,ca,34.5794343,-118.1164613,94853198,389868996654141440,3,0
knowncity,las vegas,unk,36.18,-115.14,29122042,389868932829442048,3,0
knowncity,san francisco,unk,37.77,-122.42,353787114,389868737714601984,3,0
geo,unk,unk,41.048891,-123.6759689,1624622286,389868729028210689,3,0
geo,unk,unk,34.50491386,-114.28978289,752173296,389868671985664000,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,599041578,389868434403520512,3,0
geo,unk,unk,33.80222278,-118.28915679,1293507578,389868353356967936,3,0
knowncity,la,unk,34.05,-118.25,428742536,389868272222752768,3,0
citystate,moreno valley,ca,33.937517,-117.2305944,100649738,389868260633493504,3,0
geo,unk,unk,34.0653132,-117.56278535,1021994761,389868222658265088,3,0
knowncity,la,unk,34.05,-118.25,136454224,389868040768458752,3,0
knowncity,atlanta  los angeles,unk,33.75,-84.39,39869902,389868037408436224,3,0
citystate,eugene,or,44.0520691,-123.0867536,25322442,389868023491739648,3,0
geo,unk,unk,36.217525,-115.1092839,164415196,389867969376837632,3,0
geo,unk,unk,38.39926146,-121.39714049,170950783,389867851282018304,3,0
geo,unk,unk,42.55586009,-114.4694569,18880567,389867836950065152,3,0
knowncity,los angeles,unk,34.05,-118.25,126049514,389867601326661632,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,37982624,389867422577991680,3,0
knowncity,san francisco ca usa,unk,37.77,-122.42,16230307,389867264737964032,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,37982624,389867245985218560,3,0
citystate,upland,ca,34.09751,-117.6483876,365297513,389867224489410560,3,0
citystate,stockton,ca,32.713385,-117.123087,437939548,389867206667816960,3,0
citystate,stockton,ca,32.713385,-117.123087,1048793328,389867073565757441,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,155116073,389867020151300096,3,0
citystate,oakland,ca,37.8043722,-122.2708026,331114552,389866706803228672,3,0
ut,unk,unk,37.738241,-122.390391,19697855,389866579808112640,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,224223493,389865971122319360,3,0
knowncity,san francisco,unk,37.77,-122.42,599840108,389865537666162688,3,0
knowncity,san francisco,unk,37.77,-122.42,27826450,389865393864466432,3,0
knowncity,los angeles,unk,34.05,-118.25,374070406,389865325946101760,3,0
citystate,pittsburg,ca,38.0279762,-121.8846806,215769511,389864937754882048,3,0
geo,unk,unk,34.59173884,-118.17482854,1122722208,389864714823409664,3,0
citystate,oakland,ca,37.8043722,-122.2708026,265668274,389864631134461952,3,0
knowncity,la,unk,34.05,-118.25,136454224,389864534670082048,3,0
knowncity,la,unk,34.05,-118.25,1025640306,389864305698410498,3,0
citystate,hollywood,ca,34.0983425,-118.3267434,298362914,389864274585464832,3,0
knowncity,las vegas,unk,36.18,-115.14,1468931660,389864257103220736,3,0
knowncity,los angeles,unk,34.05,-118.25,41209241,389864140296044544,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,31681197,389864111661535232,3,0
citystate,north hollywood,ca,34.1722281,-118.3789684,174166480,389864084377579520,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,426200163,389864061556371456,3,0
citystate,south san francisco,ca,37.654656,-122.4077498,152880396,389863926655377408,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,155116073,389863848699645952,3,0
citystate,fontana,ca,34.0922335,-117.435048,462571322,389863622563749888,3,0
knowncity,la,unk,34.05,-118.25,1069926150,389863460604895233,3,0
citystate,long beach,ca,33.7669623,-118.1892348,867043088,389863421950164992,3,0
knowncity,la,unk,34.05,-118.25,21312548,389863256384610304,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,21039630,389862917845176320,3,0
knowncity,las vegas,unk,36.18,-115.14,86982081,389862840590270464,3,0
ut,unk,unk,34.676377,-118.121212,111701161,389862681651326977,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,16503218,389862626785624064,3,0
knowncity,san jose,unk,37.33,-121.89,285446104,389862579427758081,3,0
knowncity,oakland,unk,37.8,-122.27,1087382700,389862217752911872,3,0
knowncity,oakland,unk,37.8,-122.27,62480243,389861925258944512,3,0
knowncity,la,unk,34.05,-118.25,144293202,389861882330226688,3,0
knowncity,las vegas,unk,36.18,-115.14,280317969,389861871698075648,3,0
knowncity,la,unk,34.05,-118.25,1343741646,389861382243766273,3,0
knowncity,los angeles,unk,34.05,-118.25,608886869,389861373246586880,3,0
geo,unk,unk,37.9553178,-122.0428062,1919492904,389861280263057408,3,0
geo,unk,unk,33.9335271,-117.9715832,1512228870,389861272344219648,3,0
knowncity,las vegas,unk,36.18,-115.14,611482291,389861057722073088,3,0
citystate,chico,ca,39.7284945,-121.8374777,447221694,389860994714828800,3,0
knowncity,la,unk,34.05,-118.25,390478334,389860934295896064,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389860904868642816,3,0
citystate,san jose,ca,37.3393857,-121.8949555,305213658,389860874363473920,3,0
geo,unk,unk,37.9553178,-122.0428062,1919492904,389860693509304321,3,0
citystate,san bernardino,ca,34.1083449,-117.2897652,1849714195,389860624215199744,3,0
knowncity,los angeles,unk,34.05,-118.25,465402438,389860371453845504,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,54843951,389860330857168897,3,0
knowncity,los angeles,unk,34.05,-118.25,333911123,389860257318453249,3,0
knowncity,las vegas,unk,36.18,-115.14,280317969,389860215321276416,3,0
citystate,placentia,ca,33.8722371,-117.8703363,362157762,389859963083829248,3,0
knowncity,san francisco,unk,37.77,-122.42,111547528,389859905013694464,3,0
knowncity,los angeles,unk,34.05,-118.25,23286831,389859804090343424,3,0
knowncity,las vegas,unk,36.18,-115.14,280317969,389859784998289408,3,0
knowncity,las vegas,unk,36.18,-115.14,842661116,389859548913487873,3,0
citystate,long beach,ca,33.7669623,-118.1892348,52976038,389859454831067136,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389859219920261121,3,0
citystate,porterville,ca,36.06523,-119.0167679,770445870,389859054371106818,3,0
citystate,las vegas,nv,36.1749705,-115.137223,15519407,389859052605280256,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,21902564,389858924058267648,3,0
citystate,turlock,ca,37.4946568,-120.8465941,332118830,389858619266965504,3,0
citystate,las vegas,nv,36.1749705,-115.137223,285192425,389858602636550144,3,0
citystate,elk grove,ca,38.4087993,-121.3716178,146727427,389858554515316736,3,0
knowncity,san francisco,unk,37.77,-122.42,353787114,389858421845270530,3,0
knowncity,san francisco,unk,37.77,-122.42,111547528,389858382376878080,3,0
knowncity,las vegas,unk,36.18,-115.14,280317969,389858277158567936,3,0
geo,unk,unk,34.6908294,-118.0824764,343659535,389858151191052288,3,0
knowncity,los angeles,unk,34.05,-118.25,57124671,389858140084523008,3,0
citystate,santa monica,ca,34.0194543,-118.4911912,1436498580,389858046878711808,3,0
knowncity,los angeles,unk,34.05,-118.25,253384060,389857944411848704,3,0
citystate,calabasas,ca,34.1577833,-118.6384203,174226251,389857803034443777,3,0
knowncity,la,unk,34.05,-118.25,390478334,389857796638142464,3,0
citystate,calabasas,ca,34.1577833,-118.6384203,174226251,389857772919336960,3,0
knowncity,las vegas,unk,36.18,-115.14,1210679660,389857771749138435,3,0
citystate,calabasas,ca,34.1577833,-118.6384203,174226251,389857753138987009,3,0
citystate,calabasas,ca,34.1577833,-118.6384203,174226251,389857732322680833,3,0
citystate,calabasas,ca,34.1577833,-118.6384203,174226251,389857715683872770,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389857444165611522,3,0
geo,unk,unk,33.92066055,-117.22718991,455530063,389857101780385792,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389857067030564865,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389857051150909441,3,0
citystate,oakland,ca,37.8043722,-122.2708026,45364656,389857050265923584,3,0
knowncity,los angeles,unk,34.05,-118.25,15933655,389857010197729280,3,0
geo,unk,unk,33.75559773,-116.3014075,275251270,389856868501557248,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,30312052,389856811937173505,3,0
citystate,azusa,ca,34.1336186,-117.9075627,337551032,389856576720633856,3,0
knowncity,los angeles,unk,34.05,-118.25,21274000,389856510118862848,3,0
geo,unk,unk,36.00959006,-115.15467618,284616712,389856489550381056,3,0
citystate,corvallis,or,44.5645659,-123.2620435,285891953,389856479056252928,3,0
knowncity,atlanta  new york  la,unk,33.75,-84.39,46280069,389856356519268352,3,0
knowncity,oakland,unk,37.8,-122.27,1087382700,389856106073161728,3,0
knowncity,los angeles,unk,34.05,-118.25,115151583,389855693991211008,3,0
geo,unk,unk,33.75556436,-116.30135083,275251270,389855646981816321,3,0
knowncity,las vegas,unk,36.18,-115.14,280317969,389855605424668672,3,0
citystate,woodland,ca,38.6785157,-121.7732971,439573542,389855582293086208,3,0
citystate,cupertino,ca,37.3229978,-122.0321823,15382654,389855465368453120,3,0
geo,unk,unk,36.30293367,-119.6312508,357340868,389855397647249409,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389855292047241217,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,34729185,389855210933202944,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,609353492,389855136727986176,3,0
geo,unk,unk,33.75552418,-116.3014163,275251270,389855107527241729,3,0
geo,unk,unk,33.77380897,-118.03063225,94082889,389854996147474432,3,0
knowncity,las vegas,unk,36.18,-115.14,280317969,389854941432807424,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,578097918,389854928363331584,3,0
knowncity,los angeles,unk,34.05,-118.25,25033700,389854865197133824,3,0
citystate,richmond,ca,37.9357576,-122.3477486,186299491,389854772628836352,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,42099990,389854768627462144,3,0
citystate,long beach,ca,33.7669623,-118.1892348,131652688,389854520416956416,3,0
citystate,inglewood,ca,33.9616801,-118.3531311,266409400,389854515920658433,3,0
knowncity,los angeles,unk,34.05,-118.25,281778894,389854194561454080,3,0
knowncity,san francisco,unk,37.77,-122.42,39617149,389853788666077184,3,0
citystate,san jose,ca,37.3393857,-121.8949555,340346906,389853765383499776,3,0
geo,unk,unk,36.80219335,-119.6994869,760099754,389853744093208577,3,0
knowncity,los angeles,unk,34.05,-118.25,281778894,389853698798940161,3,0
citystate,la mirada,ca,33.9172357,-118.0120086,19192224,389853680796594176,3,0
citystate,manhattan beach,ca,33.8847361,-118.4109089,20244643,389853520029302784,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,603006368,389853491054641153,3,0
citystate,santa monica,ca,34.0194543,-118.4911912,1436498580,389853375430664192,3,0
citystate,reno,nv,39.5296329,-119.8138027,24746762,389853159411429377,3,0
knowncity,los angeles,unk,34.05,-118.25,16604441,389853149651296256,3,0
knowncity,la,unk,34.05,-118.25,24265061,389853048094597120,3,0
citystate,hawthorne,ca,33.9164032,-118.3525748,507042279,389853042377363456,3,0
knowncity,los angeles,unk,34.05,-118.25,281778894,389852905890922496,3,0
knowncity,long beach,unk,33.8,-118.16,168314571,389852901579173888,3,0
citystate,north hollywood,ca,34.1722281,-118.3789684,16673064,389852821799333888,3,0
citystate,santa monica,ca,34.0194543,-118.4911912,327185161,389852786600722433,3,0
knowncity,los angeles,unk,34.05,-118.25,334971596,389852756816961536,3,0
knowncity,los angeles,unk,34.05,-118.25,1118613337,389852726794158080,3,0
citystate,fontana,ca,34.0922335,-117.435048,608817032,389852575522357248,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389852404604469248,3,0
citystate,las vegas,nv,36.1749705,-115.137223,776622319,389852387042533376,3,0
citystate,elk grove,ca,38.4087993,-121.3716178,326048746,389852322492604416,3,0
citystate,santa barbara,ca,34.4208305,-119.6981901,169809469,389852181979226112,3,0
citystate,fresno,ca,36.7477272,-119.7723661,172627952,389852122214563840,3,0
geo,unk,unk,34.03307883,-118.3945346,891393708,389852103268921345,3,0
geo,unk,unk,36.30300494,-119.6308973,357340868,389851975200043008,3,0
citystate,palo alto,ca,37.4418834,-122.1430195,7407282,389851760787193856,3,0
knowncity,los angeles,unk,34.05,-118.25,22442708,389851616653746176,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1343169984,389851548110434304,3,0
geo,unk,unk,36.30300902,-119.63076475,357340868,389851488501366784,3,0
geo,unk,unk,39.8223068,-119.34841152,852417325,389851409250025473,3,0
knowncity,la,unk,34.05,-118.25,90832715,389851030315606016,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,368735686,389850981422596096,3,0
geo,unk,unk,33.75560146,-116.30140163,275251270,389850687628402689,3,0
geo,unk,unk,34.03300677,-118.39446108,891393708,389850677411053568,3,0
geo,unk,unk,34.08525464,-118.07326478,1025453599,389850641860157440,3,0
geo,unk,unk,33.75560146,-116.30140163,275251270,389850628480311296,3,0
citystate,orange,ca,33.7877945,-117.8531119,1960220179,389850624571228160,3,0
geo,unk,unk,33.88534755,-117.8666743,345062446,389850413652254720,3,0
citystate,west hollywood,ca,34.0900091,-118.3617443,109419555,389850316075986944,3,0
citystate,yoncalla,or,43.5984531,-123.2834167,337366770,389850310170390528,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,167833818,389850155635048448,3,0
citystate,beaumont,ca,33.9294606,-116.977248,350590623,389850116217372672,3,0
citystate,long beach,ca,33.7669623,-118.1892348,100869011,389849908116586496,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,603006368,389849710095134720,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,142336421,389849697730318336,3,0
citystate,turlock,ca,37.4946568,-120.8465941,478094445,389849613328732161,3,0
knowncity,los angeles,unk,34.05,-118.25,37827680,389849578109173760,3,0
knowncity,los angeles,unk,34.05,-118.25,35071045,389849385645146112,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,19427569,389849323716243457,3,0
geo,unk,unk,33.75557759,-116.30140182,275251270,389849034363768832,3,0
citystate,perris,ca,33.7825194,-117.2286478,115478500,389848954965622784,3,0
knowncity,los angeles,unk,34.05,-118.25,84257821,389848933180375040,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389848871792553984,3,0
citystate,lancaster,ca,34.6980406,-118.1367393,636851478,389848864058253312,3,0
citystate,las vegas,nv,36.1749705,-115.137223,30778789,389848541331734528,3,0
citystate,fresno,ca,36.7477272,-119.7723661,172627952,389848343461265408,3,0
citystate,modesto,ca,37.6390972,-120.9968782,91033051,389848296216596480,3,0
knowncity,san francisco,unk,37.77,-122.42,1674708188,389848295084130306,3,0
citystate,las vegas,nv,36.1749705,-115.137223,319348985,389848275232522240,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1493790212,389848237727031296,3,0
citystate,kingman,az,35.189443,-114.0530065,364537986,389847921233256448,3,0
citystate,san bernardino,ca,34.1083449,-117.2897652,1614078860,389847573734756352,3,0
citystate,las vegas,nv,36.1749705,-115.137223,389903879,389847443648827392,3,0
knowncity,los angeles,unk,34.05,-118.25,314355900,389847294763614210,3,0
geo,unk,unk,34.06962317,-117.1673684,74880233,389847183341940736,3,0
